ID,fipsstat,state,year,vio,prop,murder,rape,assault,rob,auto,burg,larc,rpcpi,rpcim,rpcui,area,density,shalll,aftr,yr70,yr71,yr72,yr73,yr74,yr75,yr76,yr77,yr78,yr79,yr80,yr81,yr82,yr83,yr84,yr85,yr86,yr87,yr88,yr89,yr90,yr91,yr92,yr93,yr94,yr95,yr96,yr97,yr98,yr99,yr00,yr01,yr02,yr03,yr04,yr05,yr06,yr07,AK,AL,AZ,AR,CA,CO,CT,DE,FL,GA,DC,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,trnd,trndAK,trndAL,trndAZ,trndAR,trndCA,trndCO,trndCT,trndDC,trndDE,trndFL,trndGA,trndHI,trndIA,trndID,trndIL,trndIN,trndKS,trndKY,trndLA,trndMA,trndMD,trndME,trndMI,trndMN,trndMO,trndMS,trndMT,trndNC,trndND,trndNE,trndNH,trndNJ,trndNM,trndNV,trndNY,trndOH,trndOK,trndOR,trndPA,trndRI,trndSC,trndSD,trndTN,trndTX,trndUT,trndVA,trndVT,trndWA,trndWI,trndWV,trndWY,incarc_rate,unemp,stnumber,pop_b,ppb,prison_pop,prison_rate,prison_1,rpcrpo,crack,povrate,police,policerate,lpolicerate,ppx1019,ppx2029,ppx3039,ppx4049,ppx5064,ppx65o,vioarr,proparr,aovio,aopro,murarr,raparr,robarr,agaarr,burarr,lararr,autarr,aomur,aorap,aorob,aoaga,aobur,aolar,aoaut,popwm1019,popwm2029,popwm3039,popwm4049,popwm5064,popwm65o,popwf1019,popwf2029,popwf3039,popwf4049,popwf5064,popwf65o,popbm1019,popbm2029,popbm3039,popbm4049,popbm5064,popbm65o,popbf1019,popbf2029,popbf3039,popbf4049,popbf5064,popbf65o,popnm1019,popnm2029,popnm3039,popnm4049,popnm5064,popnm65o,popnf1019,popnf2029,popnf3039,popnf4049,popnf5064,popnf65o,popstate,ppwm1019,ppbm1019,ppnm1019,ppwf1019,ppbf1019,ppnf1019,ppwm2029,ppbm2029,ppnm2029,ppwf2029,ppbf2029,ppnf2029,ppwm3039,ppbm3039,ppnm3039,ppwf3039,ppbf3039,ppnf3039,ppwm4049,ppbm4049,ppnm4049,ppwf4049,ppbf4049,ppnf4049,ppwm5064,ppbm5064,ppnm5064,ppwf5064,ppbf5064,ppnf5064,ppwm65o,ppbm65o,ppnm65o,ppwf65o,ppbf65o,ppnf65o,lmur_1,lrap_1,laga_1,lrob_1,laut_1,lbur_1,llar_1,ratmur,ratrap,rataga,ratrob,rataut,ratbur,ratlar,lmur,lrap,laga,lrob,laut,lbur,llar,lnlpolicerate,lincarc_rate,lrpcim,lrpcui,lrpcrpo,lrpcpi,laovio,laopro,ratrap2,lrap2,ratvio,ratpro,lvio,lpro,mur_1,rap_1,aga_1,rob_1,aut_1,bur_1,lar_1,g_assault,ratgaga,lgaga,domvio
12,1,Alabama,1981,18423,173411,465,1021,11985,4952,11129,56811,105471,4922.162109,96.99120331,31.19599915,50767,77.18636322,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,9.699999809,1,999972,0.205873206,7657,195.4054108,167.7834015,596.694397,-0.154965907,24.10000038,6529,166.6190338,167.4756927,0.176986203,0.176516995,0.135095492,0.100984305,0.142441705,0.114934295,NA,NA,62.45999908,14.23999977,NA,NA,NA,NA,NA,NA,NA,99.12000275,41.33000183,34.02999878,74.69999695,11.59000015,16.37000084,7.53000021,2025653,2262947,1986120,1527565,1896262,1326454,1924791,2222453,1996505,1572265,2108079,2041870,916747,744117,537897,341375,416102,376698,920199,872445,653298,429857,569904,588914,24488,25449,21813,14432,9725,4184,22966,25335,27637,17624,13275,6499,3918520,0.062195402,0.0272856,0.0004897,0.059082501,0.027479799,0.0004532,0.064711899,0.0215375,0.0005175,0.063977197,0.0251814,0.0005915,0.0526696,0.0128459,0.0004491,0.053210899,0.0153545,0.0005655,0.0393993,0.0086923,0.0002583,0.040892702,0.0114056,0.0003361,0.053306099,0.0122605,0.000185,0.059806999,0.0166167,0.0002664,0.0345743,0.0109095,8.97999998414889e-05,0.052894998,0.016303901,0.0001618,2.568970919,3.390971899,5.600499153,4.87390995,5.746532917,7.321002007,7.869534969,11.86672497,26.05575562,305.8552856,126.3742447,284.0102844,1449.807617,2691.603027,2.473738194,3.260238647,5.723112106,4.839247704,5.649010658,7.279186249,7.897891998,5.120838165,5.003946304,4.674703598,3.781998158,6.391405106,8.501502991,44.47000122,12.94999981,26.05575562,3.260238647,470.1520081,4425.420898,6.153056145,8.395120621,13.05238342,29.69481277,270.5612793,130.831543,313.1033325,1511.717285,2616.348877,2751,70.20507813,4.251420498,0
13,1,Alabama,1982,17653,165048,417,1026,11793,4417,10777,49531,104740,5487.780762,102.3572006,46.0906601,50767,77.31829834,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,13.19999981,1,1000534,0.206328601,9233,235.2226105,195.4053955,695.5499878,-0.159498498,21.60000038,8201,208.931076,166.6190033,0.172810495,0.177568495,0.138115406,0.101882204,0.142131001,0.116929099,NA,NA,74.76000214,14.93000031,NA,NA,NA,NA,NA,NA,NA,90.22000122,44.20999908,29.11000061,94.05000305,11.94999981,16.87999916,9.550000191,2025653,2262947,1986120,1527565,1896262,1326454,1924791,2222453,1996505,1572265,2108079,2041870,916747,744117,537897,341375,416102,376698,920199,872445,653298,429857,569904,588914,24488,25449,21813,14432,9725,4184,22966,25335,27637,17624,13275,6499,3925218,0.060462601,0.026831901,0.0005416,0.057470199,0.027000301,0.0005039,0.065082498,0.0216182,0.0005689,0.064354599,0.0253166,0.0006277,0.053592399,0.0132974,0.0004861,0.0541045,0.016019501,0.0006155,0.039722402,0.0088612,0.0002904,0.041141901,0.0114992,0.0003671,0.053326499,0.0121237,0.0002041,0.059705999,0.016477,0.0002937,0.035234202,0.0108483,9.66000006883405e-05,0.0541506,0.016435299,0.0001641,2.473737955,3.260238886,5.723112106,4.83924818,5.649011135,7.279185772,7.897891998,10.62361336,26.13867569,300.441925,112.5287781,274.5580139,1261.866211,2668.386719,2.363079309,3.263416052,5.705254555,4.723208904,5.615162373,7.140347004,7.889229298,5.115709782,5.209486008,4.561978817,3.81167388,6.544703007,8.610279083,62.45999908,14.23999977,26.13867569,3.263416052,449.7329712,4204.811035,6.108654022,8.343984604,11.86672497,26.05575562,305.8552856,126.3742447,284.0102844,1449.807617,2691.603027,2703,68.86241913,4.2321105,0
14,1,Alabama,1983,16471,145890,364,931,11281,3895,9126,42485,94279,6108.737793,116.1309967,51.19752121,50767,77.49343109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,12.80000019,1,1000855,0.20645231,9856,250.5268707,235.2225952,784.196228,0.264240891,23,8387,213.1867676,208.9311066,0.168746501,0.177974805,0.139801696,0.104319401,0.141669795,0.118438803,NA,NA,74.33999634,15.94999981,NA,NA,NA,NA,NA,NA,NA,97.19999695,47.77999878,29.57999992,91.33000183,12.03999996,18.43000031,8.590000153,2025653,2262947,1986120,1527565,1896262,1326454,1924791,2222453,1996505,1572265,2108079,2041870,916747,744117,537897,341375,416102,376698,920199,872445,653298,429857,569904,588914,24488,25449,21813,14432,9725,4184,22966,25335,27637,17624,13275,6499,3934109,0.058830101,0.0263889,0.000589,0.055876698,0.0265135,0.0005483,0.065412499,0.021670001,0.0006182,0.064322099,0.0253,0.000652,0.053945601,0.013763,0.0005239,0.054283202,0.0166231,0.0006629,0.040788699,0.0090549,0.0003261,0.0421254,0.0116214,0.0004029,0.053266998,0.0119943,0.0002234,0.059541602,0.016324701,0.0003188,0.035829,0.0107549,0.0001045,0.055135202,0.016443601,0.0001716,2.363079071,3.263416052,5.705255032,4.723208904,5.615161896,7.140347004,7.889228821,9.252412796,23.66482544,286.7485352,99.00589752,231.9712067,1079.914185,2396.451172,2.224884272,3.163989782,5.658605576,4.595179558,5.446613312,6.984636784,7.78174448,5.342004776,5.370637894,4.578827858,3.879496574,6.6646595,8.717475891,74.76000214,14.93000031,23.66482544,3.163989782,418.6716614,3708.336426,6.037086964,8.218338966,10.62361336,26.13867569,300.441925,112.5287781,274.5580139,1261.866211,2668.386719,2420,61.51329422,4.119253159,0
15,1,Alabama,1984,17204,138487,374,1002,11995,3833,9319,39970,89198,6999.912109,122.4644012,37.5816803,50767,77.84257507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,10.19999981,1,1002563,0.206320003,10482,265.243927,250.5269012,878.6337891,0.177904293,19.10000038,8071,204.2342834,213.1867981,0.164394096,0.177586704,0.142986804,0.106214404,0.141040698,0.120081402,NA,NA,74.29000092,16.09000015,NA,NA,NA,NA,NA,NA,NA,91.30000305,47.70999908,26.30999947,92.44999695,11.05000019,19.12000084,8.670000076,2025653,2262947,1986120,1527565,1896262,1326454,1924791,2222453,1996505,1572265,2108079,2041870,916747,744117,537897,341375,416102,376698,920199,872445,653298,429857,569904,588914,24488,25449,21813,14432,9725,4184,22966,25335,27637,17624,13275,6499,3951834,0.057119802,0.025829799,0.0006341,0.054278899,0.0259376,0.0005939,0.0653712,0.0215685,0.0006665,0.064134002,0.0251635,0.000683,0.054844901,0.014349,0.0005618,0.055121198,0.017395001,0.0007149,0.041556399,0.0092405,0.0003603,0.042858802,0.0117568,0.0004416,0.053188,0.0118315,0.0002437,0.0593132,0.0161219,0.0003424,0.036490101,0.0106535,0.0001093,0.056181502,0.016472399,0.0001746,2.224884033,3.163990021,5.658606052,4.595180035,5.446612835,6.984636784,7.781744003,9.463960648,25.35531616,303.5299683,96.99294281,235.8145599,1011.429138,2257.12915,2.247490883,3.232988358,5.715480328,4.574638367,5.463045597,6.919119835,7.721848965,5.362168789,5.493061543,4.690037727,3.862967253,6.778367996,8.853652954,74.33999634,15.94999981,25.35531616,3.232988358,435.3421631,3504.372803,6.076132298,8.161767006,9.252412796,23.66482544,286.7485352,99.00589752,231.9712067,1079.914185,2396.451172,2485,62.88219452,4.141263008,0
16,1,Alabama,1985,18398,140115,396,1079,12686,4237,10395,41612,88108,7741.817871,125.8396988,34.80672073,50767,78.25018311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,8.600000381,1,1005195,0.205988094,11015,277.2794189,265.2438965,967.8944702,0.264758199,20.60000038,8316,209.3377838,204.2342987,0.160882011,0.176086694,0.146478906,0.107615903,0.140367299,0.121537,NA,NA,28.80999947,17.07999992,NA,NA,NA,NA,NA,NA,NA,87.72000122,41.99000168,23.19000053,27.71999931,11.27000046,20.92000008,7.769999981,2025653,2262947,1986120,1527565,1896262,1326454,1924791,2222453,1996505,1572265,2108079,2041870,916747,744117,537897,341375,416102,376698,920199,872445,653298,429857,569904,588914,24488,25449,21813,14432,9725,4184,22966,25335,27637,17624,13275,6499,3972527,0.055800501,0.025335301,0.0006784,0.053023402,0.0254055,0.0006389,0.064754799,0.021301299,0.0007169,0.063662201,0.0249373,0.0007142,0.055825699,0.0149517,0.0006062,0.056132302,0.018195501,0.0007675,0.042070501,0.0094305,0.0003977,0.0433442,0.0118919,0.0004811,0.053100999,0.0116389,0.0002693,0.059074499,0.0159151,0.0003685,0.037072901,0.0105258,0.0001181,0.057179201,0.016459299,0.0001817,2.247490883,3.232988119,5.715479851,4.57463789,5.463046074,6.919119835,7.721848965,9.968465805,27.16155243,319.3433228,106.657547,261.6722412,1047.494507,2217.93335,2.299426794,3.301802397,5.766266823,4.669623375,5.567092896,6.954156399,7.704330921,5.31926775,5.54517746,4.866424561,4.035986423,6.875123024,8.954391479,74.29000092,16.09000015,27.16155243,3.301802397,463.1308899,3527.100098,6.138009548,8.16823101,9.463960648,25.35531616,303.5299683,96.99294281,235.8145599,1011.429138,2257.12915,2934,73.85726929,4.302134514,0
17,1,Alabama,1986,22616,151191,409,1150,16534,4523,10821,46974,93396,8340.733398,125.4813004,37.02725983,50767,78.62526703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,9.100000381,1,1007977,0.205553606,11710,293.3683472,277.2793884,1034.020996,0.336587012,23.79999924,8522,213.5,209.3377991,0.158156306,0.172990397,0.150825605,0.1084904,0.139457598,0.122945502,NA,NA,27.97999954,15.35000038,NA,NA,NA,NA,NA,NA,NA,85.5,45.22000122,24.94000053,26.18000031,9.199999809,19.31999969,7.78000021,2025653,2262947,1986120,1527565,1896262,1326454,1924791,2222453,1996505,1572265,2108079,2041870,916747,744117,537897,341375,416102,376698,920199,872445,653298,429857,569904,588914,24488,25449,21813,14432,9725,4184,22966,25335,27637,17624,13275,6499,3991569,0.0547847,0.0249133,0.000727,0.052066699,0.0249807,0.0006839,0.063677698,0.0208923,0.0007656,0.0624559,0.0244573,0.0007416,0.057143901,0.015695101,0.0006501,0.057392702,0.0191183,0.0008255,0.042439699,0.0095406,0.0004334,0.043629698,0.0119254,0.0005216,0.052877702,0.0114551,0.0002916,0.0587092,0.0157279,0.0003961,0.037678201,0.0103959,0.0001228,0.0581095,0.0164517,0.0001874,2.299427032,3.30180192,5.766266823,4.669622898,5.567092896,6.954155922,7.704330921,10.24659729,28.81072617,414.2230835,113.3138351,271.096405,1176.830444,2339.831787,2.326945782,3.360747814,6.026404858,4.73016119,5.602474689,7.070580006,7.757834435,5.343949318,5.587248802,4.930938244,4.187463284,6.94121027,9.028906822,28.80999947,17.07999992,28.81072617,3.360747814,566.5942383,3787.758545,6.339643478,8.23952961,9.968465805,27.16155243,319.3433228,106.657547,261.6722412,1047.494507,2217.93335,3550,88.93745422,4.487933159,0
18,1,Alabama,1987,22833,158918,380,1137,16735,4581,10731,48927,99260,9099.662109,126.2856979,32.63562012,50767,79.09194946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,7.599999905,1,1013455,0.205693707,12827,319.4562073,293.3682861,1098.26001,0.256863207,21.29999924,8606,214.3322754,213.5,0.156663194,0.168485194,0.151772395,0.113753699,0.138540193,0.124460302,NA,NA,21.48999977,13.06000042,NA,NA,NA,NA,NA,NA,NA,86.44000244,42.04000092,20.61000061,18.82999992,7.599999905,14.96000004,87.34999847,2025653,2262947,1986120,1527565,1896262,1326454,1924791,2222453,1996505,1572265,2108079,2041870,916747,744117,537897,341375,416102,376698,920199,872445,653298,429857,569904,588914,24488,25449,21813,14432,9725,4184,22966,25335,27637,17624,13275,6499,4015261,0.054116301,0.0247897,0.0007748,0.051410399,0.024843,0.000729,0.062064499,0.020274101,0.0008034,0.0607729,0.0238067,0.0007636,0.056962401,0.0162791,0.0006921,0.057107098,0.0198543,0.0008774,0.044662099,0.0099281,0.0004729,0.0458299,0.0122916,0.0005691,0.0526626,0.0112919,0.000315,0.058288399,0.0155634,0.0004189,0.038321801,0.0103054,0.0001265,0.0590492,0.0164664,0.000191,2.32694602,3.360748053,6.026404858,4.73016119,5.602475166,7.070580006,7.757833958,9.463892937,28.3169632,416.7848511,114.0897217,267.2553406,1218.526001,2472.068359,2.24748373,3.343461037,6.032570362,4.736985207,5.588204384,7.105397224,7.812810421,5.363636971,5.645446777,5.027401447,3.732605457,7.001482487,9.115992546,27.97999954,15.35000038,28.3169632,3.343461037,568.6554565,3957.849854,6.343274593,8.283455849,10.24659729,28.81072617,414.2230835,113.3138351,271.096405,1176.830444,2339.831787,3372,83.979599,4.43057394,0
19,1,Alabama,1988,23052,165209,408,1228,16556,4860,11007,50920,103282,10103.09961,140.8739929,28.76483917,50767,79.2612915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,6.900000095,1,1015878,0.20587039,12610,313.3808289,319.4562073,1191.896973,0.68053031,19.29999924,8928,221.8766174,214.3323059,0.155822292,0.163387507,0.153495297,0.117370896,0.138196394,0.125967801,NA,NA,28.46999931,11.05000019,NA,NA,NA,NA,NA,NA,NA,82.47000122,47.90999985,22.21999931,27.5,6.829999924,13.46000004,7.869999886,2025653,2262947,1986120,1527565,1896262,1326454,1924791,2222453,1996505,1572265,2108079,2041870,916747,744117,537897,341375,416102,376698,920199,872445,653298,429857,569904,588914,24488,25449,21813,14432,9725,4184,22966,25335,27637,17624,13275,6499,4023858,0.053689498,0.024736,0.0008303,0.051009499,0.024773199,0.0007838,0.0602163,0.0196066,0.0008479,0.058821201,0.0231099,0.0007856,0.0572033,0.0167956,0.0007324,0.057312399,0.0205214,0.0009302,0.0460876,0.0103229,0.0005184,0.0471709,0.0126458,0.0006253,0.052710898,0.011146,0.0003397,0.0581275,0.015423,0.0004493,0.038884599,0.0102402,0.0001372,0.059958398,0.0165498,0.0001976,2.247483969,3.343461037,6.032569885,4.736985207,5.588203907,7.105397224,7.812809944,10.13952255,30.51797485,411.4459229,120.7796097,273.543457,1265.452271,2566.740723,2.316440821,3.418315887,6.019677639,4.793967247,5.611460686,7.143184662,7.850392342,5.367527485,5.726847649,5.124938011,3.457502127,7.083301544,9.220597267,21.48999977,13.06000042,30.51797485,3.418315887,572.8830566,4105.736328,6.350681782,8.320140839,9.463892937,28.3169632,416.7848511,114.0897217,267.2553406,1218.526001,2472.068359,3472,86.28535461,4.457659721,0
20,1,Alabama,1989,24329,166244,421,1276,17117,5515,12249,47224,106771,11442.04004,161.6432953,32.32865906,50767,79.38678741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,6.599999905,1,1018269,0.206023499,13907,345.0672302,313.3807983,1408.605957,0.878116071,18.89999962,9116,226.1906281,221.8766022,0.154588297,0.158335507,0.155260697,0.121026404,0.137945592,0.127687797,NA,NA,40.49000168,12.81000042,NA,NA,NA,NA,NA,NA,NA,86.20999908,43.59999847,28.40999985,43.06999969,8.25,15.27999973,8.829999924,2025653,2262947,1986120,1527565,1896262,1326454,1924791,2222453,1996505,1572265,2108079,2041870,916747,744117,537897,341375,416102,376698,920199,872445,653298,429857,569904,588914,24488,25449,21813,14432,9725,4184,22966,25335,27637,17624,13275,6499,4030229,0.0530397,0.0246775,0.0008861,0.050423902,0.0247276,0.0008335,0.058386799,0.0188739,0.0008883,0.057006702,0.0223697,0.0008101,0.057476901,0.0172504,0.0007779,0.057626501,0.021145901,0.0009831,0.0474566,0.0107798,0.0005652,0.048452102,0.0130923,0.0006804,0.0527886,0.0110113,0.00037,0.058003899,0.0152914,0.0004804,0.039577901,0.0101883,0.0001466,0.0609551,0.0166154,0.0002045,2.316441059,3.418315887,6.019678116,4.79396677,5.611461163,7.143185139,7.850391865,10.44605637,31.66073227,424.715332,136.8408661,303.9281311,1171.744873,2649.253906,2.346224546,3.455077171,6.051419258,4.918818474,5.716791153,7.066249371,7.882033348,5.402121544,5.703782558,5.189322948,3.314401388,7.250355721,9.345049858,28.46999931,11.05000019,31.66073227,3.455077171,603.6629639,4124.926758,6.40301609,8.324803352,10.13952255,30.51797485,411.4459229,120.7796097,273.543457,1265.452271,2566.740723,3759,93.27013397,4.53550005,0
21,1,Alabama,1990,28630,169974,467,1319,21039,5805,14053,44585,111336,12656.54004,186.753006,40.24850082,50750,79.6135788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,6.300000191,1,1023445,0.206305102,15665,387.7102051,345.0671997,1607.525024,0.618768871,19.20000076,9499,235.10112,226.1905975,0.153480902,0.154864192,0.156802893,0.123924702,0.138001099,0.128665805,NA,NA,19.73999977,11.59000015,NA,NA,NA,NA,NA,NA,NA,70.86000061,28.72999954,18.12000084,18.47999954,7.03000021,13.98999977,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4040389,0.052412301,0.024664501,0.0009284,0.049862299,0.0247375,0.0008759,0.0571279,0.018319,0.0009182,0.055840399,0.0218293,0.0008294,0.057746898,0.0175844,0.0008116,0.058006,0.0216281,0.0010259,0.048492901,0.0111754,0.0006012,0.049445499,0.0134843,0.0007254,0.052937999,0.0109215,0.0003893,0.058017701,0.0152317,0.0005029,0.039999101,0.0100998,0.000148,0.0615834,0.016629601,0.0002059,2.346225023,3.455076933,6.051418781,4.918817997,5.716791153,7.066248894,7.882032871,11.55829334,32.64537048,520.7171631,143.6742859,347.8130493,1103.48291,2755.576172,2.447403193,3.485702991,6.255207062,4.967548847,5.85166502,7.00622654,7.92138195,5.421378136,5.793013573,5.312478542,3.625837326,7.382451057,9.445929527,40.49000168,12.81000042,32.64537048,3.485702991,708.5951538,4206.87207,6.563284397,8.344474792,10.44605637,31.66073227,424.715332,136.8408661,303.9281311,1171.744873,2649.253906,3316,82.07130432,4.407588482,0
